ID,Exercise,Calories Burn,Dream Weight,Actual Weight,Age,Gender,Duration,Heart Rate,BMI,Weather Conditions,Exercise Intensity,Image,Video,Description
2797,Burpees,104.0640379,61.46028754,63.54976844,50,Female,36,122,28.49055569,Sunny,4,https://as2.ftcdn.net/v2/jpg/04/29/02/59/1000_F_429025937_nNFfycLc9tY4SBYj5dyxhPVk268QxNwpra.jpg,https://youtu.be/TU8QYVW0gDU?si=sW95yVIUsvxK67CUV,"The burpee is a full-body exercise that combines strength and cardio, targeting muscles in the arms, chest, legs, and core while boosting endurance. It involves a sequence of movements: starting in a standing position, dropping into a squat, kicking your feet back into a plank, performing a push-up, jumping the feet back to the squat position, and then explosively jumping upward. Burpees are highly effective for burning calories, improving cardiovascular fitness, and building overall strength, making them a staple in high-intensity workouts."
2816,Burpees,112.0239539,65.72590545,62.26885505,53,Female,57,175,34.89783171,Cloudy,9,https://as2.ftcdn.net/v2/jpg/04/29/02/59/1000_F_429025937_nNFfycLc9tY4SBYj5dyxhPVk269QxNwpra.jpg,https://youtu.be/TU8QYVW0gDU?si=sW95yVIUsvxK66CUV,"The burpee is a full-body exercise that combines strength and cardio, targeting muscles in the arms, chest, legs, and core while boosting endurance. It involves a sequence of movements: starting in a standing position, dropping into a squat, kicking your feet back into a plank, performing a push-up, jumping the feet back to the squat position, and then explosively jumping upward. Burpees are highly effective for burning calories, improving cardiovascular fitness, and building overall strength, making them a staple in high-intensity workouts."
2834,Burpees,406.489664,98.9825668,103.9722889,52,Male,39,112,26.47857237,Rainy,7,https://as2.ftcdn.net/v2/jpg/04/29/02/59/1000_F_429025937_nNFfycLc9tY4SBYj5dyxhPVk270QxNwpra.jpg,https://youtu.be/TU8QYVW0gDU?si=sW95yVIUsvxK65CUV,"The burpee is a full-body exercise that combines strength and cardio, targeting muscles in the arms, chest, legs, and core while boosting endurance. It involves a sequence of movements: starting in a standing position, dropping into a squat, kicking your feet back into a plank, performing a push-up, jumping the feet back to the squat position, and then explosively jumping upward. Burpees are highly effective for burning calories, improving cardiovascular fitness, and building overall strength, making them a staple in high-intensity workouts."
2841,Burpees,418.8297094,98.89906433,97.7983065,41,Male,57,120,32.68317339,Rainy,7,https://as2.ftcdn.net/v2/jpg/04/29/02/59/1000_F_429025937_nNFfycLc9tY4SBYj5dyxhPVk271QxNwpra.jpg,https://youtu.be/TU8QYVW0gDU?si=sW95yVIUsvxK64CUV,"The burpee is a full-body exercise that combines strength and cardio, targeting muscles in the arms, chest, legs, and core while boosting endurance. It involves a sequence of movements: starting in a standing position, dropping into a squat, kicking your feet back into a plank, performing a push-up, jumping the feet back to the squat position, and then explosively jumping upward. Burpees are highly effective for burning calories, improving cardiovascular fitness, and building overall strength, making them a staple in high-intensity workouts."
2849,Burpees,268.9069797,71.92655309,70.00671243,42,Male,43,136,23.12432142,Sunny,5,https://as2.ftcdn.net/v2/jpg/04/29/02/59/1000_F_429025937_nNFfycLc9tY4SBYj5dyxhPVk272QxNwpra.jpg,https://youtu.be/TU8QYVW0gDU?si=sW95yVIUsvxK63CUV,"The burpee is a full-body exercise that combines strength and cardio, targeting muscles in the arms, chest, legs, and core while boosting endurance. It involves a sequence of movements: starting in a standing position, dropping into a squat, kicking your feet back into a plank, performing a push-up, jumping the feet back to the squat position, and then explosively jumping upward. Burpees are highly effective for burning calories, improving cardiovascular fitness, and building overall strength, making them a staple in high-intensity workouts."
2855,Burpees,460.1568757,82.68094521,86.69787916,58,Female,43,120,26.76590088,Rainy,10,https://as2.ftcdn.net/v2/jpg/04/29/02/59/1000_F_429025937_nNFfycLc9tY4SBYj5dyxhPVk273QxNwpra.jpg,https://youtu.be/TU8QYVW0gDU?si=sW95yVIUsvxK62CUV,"The burpee is a full-body exercise that combines strength and cardio, targeting muscles in the arms, chest, legs, and core while boosting endurance. It involves a sequence of movements: starting in a standing position, dropping into a squat, kicking your feet back into a plank, performing a push-up, jumping the feet back to the squat position, and then explosively jumping upward. Burpees are highly effective for burning calories, improving cardiovascular fitness, and building overall strength, making them a staple in high-intensity workouts."
2856,Burpees,280.2303866,85.65427569,80.9187189,26,Male,20,178,32.0288622,Rainy,10,https://as2.ftcdn.net/v2/jpg/04/29/02/59/1000_F_429025937_nNFfycLc9tY4SBYj5dyxhPVk274QxNwpra.jpg,https://youtu.be/TU8QYVW0gDU?si=sW95yVIUsvxK61CUV,"The burpee is a full-body exercise that combines strength and cardio, targeting muscles in the arms, chest, legs, and core while boosting endurance. It involves a sequence of movements: starting in a standing position, dropping into a squat, kicking your feet back into a plank, performing a push-up, jumping the feet back to the squat position, and then explosively jumping upward. Burpees are highly effective for burning calories, improving cardiovascular fitness, and building overall strength, making them a staple in high-intensity workouts."
2870,Burpees,371.4248082,84.55087549,80.54264227,54,Male,43,173,31.31513173,Rainy,6,https://as2.ftcdn.net/v2/jpg/04/29/02/59/1000_F_429025937_nNFfycLc9tY4SBYj5dyxhPVk275QxNwpra.jpg,https://youtu.be/TU8QYVW0gDU?si=sW95yVIUsvxK60CUV,"The burpee is a full-body exercise that combines strength and cardio, targeting muscles in the arms, chest, legs, and core while boosting endurance. It involves a sequence of movements: starting in a standing position, dropping into a squat, kicking your feet back into a plank, performing a push-up, jumping the feet back to the squat position, and then explosively jumping upward. Burpees are highly effective for burning calories, improving cardiovascular fitness, and building overall strength, making them a staple in high-intensity workouts."
2913,Burpees,248.7936002,95.37935829,98.48099939,52,Male,53,125,31.73667791,Rainy,8,https://as2.ftcdn.net/v2/jpg/04/29/02/59/1000_F_429025937_nNFfycLc9tY4SBYj5dyxhPVk276QxNwpra.jpg,https://youtu.be/TU8QYVW0gDU?si=sW95yVIUsvxK59CUV,"The burpee is a full-body exercise that combines strength and cardio, targeting muscles in the arms, chest, legs, and core while boosting endurance. It involves a sequence of movements: starting in a standing position, dropping into a squat, kicking your feet back into a plank, performing a push-up, jumping the feet back to the squat position, and then explosively jumping upward. Burpees are highly effective for burning calories, improving cardiovascular fitness, and building overall strength, making them a staple in high-intensity workouts."
2917,Burpees,292.1630285,96.2271593,98.73284531,52,Female,37,114,30.4401352,Sunny,4,https://as2.ftcdn.net/v2/jpg/04/29/02/59/1000_F_429025937_nNFfycLc9tY4SBYj5dyxhPVk277QxNwpra.jpg,https://youtu.be/TU8QYVW0gDU?si=sW95yVIUsvxK58CUV,"The burpee is a full-body exercise that combines strength and cardio, targeting muscles in the arms, chest, legs, and core while boosting endurance. It involves a sequence of movements: starting in a standing position, dropping into a squat, kicking your feet back into a plank, performing a push-up, jumping the feet back to the squat position, and then explosively jumping upward. Burpees are highly effective for burning calories, improving cardiovascular fitness, and building overall strength, making them a staple in high-intensity workouts."
2948,Burpees,328.2852903,88.07453736,87.43721081,49,Female,50,164,19.18729594,Rainy,3,https://as2.ftcdn.net/v2/jpg/04/29/02/59/1000_F_429025937_nNFfycLc9tY4SBYj5dyxhPVk278QxNwpra.jpg,https://youtu.be/TU8QYVW0gDU?si=sW95yVIUsvxK57CUV,"The burpee is a full-body exercise that combines strength and cardio, targeting muscles in the arms, chest, legs, and core while boosting endurance. It involves a sequence of movements: starting in a standing position, dropping into a squat, kicking your feet back into a plank, performing a push-up, jumping the feet back to the squat position, and then explosively jumping upward. Burpees are highly effective for burning calories, improving cardiovascular fitness, and building overall strength, making them a staple in high-intensity workouts."
2951,Burpees,383.0746426,62.25596911,64.08746474,27,Female,60,150,24.01055993,Cloudy,1,https://as2.ftcdn.net/v2/jpg/04/29/02/59/1000_F_429025937_nNFfycLc9tY4SBYj5dyxhPVk279QxNwpra.jpg,https://youtu.be/TU8QYVW0gDU?si=sW95yVIUsvxK56CUV,"The burpee is a full-body exercise that combines strength and cardio, targeting muscles in the arms, chest, legs, and core while boosting endurance. It involves a sequence of movements: starting in a standing position, dropping into a squat, kicking your feet back into a plank, performing a push-up, jumping the feet back to the squat position, and then explosively jumping upward. Burpees are highly effective for burning calories, improving cardiovascular fitness, and building overall strength, making them a staple in high-intensity workouts."
2957,Burpees,325.7689685,90.50275995,94.67411,47,Female,27,160,22.35001111,Rainy,5,https://as2.ftcdn.net/v2/jpg/04/29/02/59/1000_F_429025937_nNFfycLc9tY4SBYj5dyxhPVk280QxNwpra.jpg,https://youtu.be/TU8QYVW0gDU?si=sW95yVIUsvxK55CUV,"The burpee is a full-body exercise that combines strength and cardio, targeting muscles in the arms, chest, legs, and core while boosting endurance. It involves a sequence of movements: starting in a standing position, dropping into a squat, kicking your feet back into a plank, performing a push-up, jumping the feet back to the squat position, and then explosively jumping upward. Burpees are highly effective for burning calories, improving cardiovascular fitness, and building overall strength, making them a staple in high-intensity workouts."
2963,Burpees,184.3349389,86.43141621,87.563912,22,Male,60,165,26.33755724,Sunny,6,https://as2.ftcdn.net/v2/jpg/04/29/02/59/1000_F_429025937_nNFfycLc9tY4SBYj5dyxhPVk281QxNwpra.jpg,https://youtu.be/TU8QYVW0gDU?si=sW95yVIUsvxK54CUV,"The burpee is a full-body exercise that combines strength and cardio, targeting muscles in the arms, chest, legs, and core while boosting endurance. It involves a sequence of movements: starting in a standing position, dropping into a squat, kicking your feet back into a plank, performing a push-up, jumping the feet back to the squat position, and then explosively jumping upward. Burpees are highly effective for burning calories, improving cardiovascular fitness, and building overall strength, making them a staple in high-intensity workouts."
2972,Burpees,451.3785111,63.71285168,65.94504963,45,Female,42,154,19.1716029,Cloudy,7,https://as2.ftcdn.net/v2/jpg/04/29/02/59/1000_F_429025937_nNFfycLc9tY4SBYj5dyxhPVk282QxNwpra.jpg,https://youtu.be/TU8QYVW0gDU?si=sW95yVIUsvxK53CUV,"The burpee is a full-body exercise that combines strength and cardio, targeting muscles in the arms, chest, legs, and core while boosting endurance. It involves a sequence of movements: starting in a standing position, dropping into a squat, kicking your feet back into a plank, performing a push-up, jumping the feet back to the squat position, and then explosively jumping upward. Burpees are highly effective for burning calories, improving cardiovascular fitness, and building overall strength, making them a staple in high-intensity workouts."
2998,Burpees,261.3165457,58.51747414,62.59987749,29,Male,35,132,26.60214709,Sunny,3,https://as2.ftcdn.net/v2/jpg/04/29/02/59/1000_F_429025937_nNFfycLc9tY4SBYj5dyxhPVk283QxNwpra.jpg,https://youtu.be/TU8QYVW0gDU?si=sW95yVIUsvxK52CUV,"The burpee is a full-body exercise that combines strength and cardio, targeting muscles in the arms, chest, legs, and core while boosting endurance. It involves a sequence of movements: starting in a standing position, dropping into a squat, kicking your feet back into a plank, performing a push-up, jumping the feet back to the squat position, and then explosively jumping upward. Burpees are highly effective for burning calories, improving cardiovascular fitness, and building overall strength, making them a staple in high-intensity workouts."
3007,Burpees,244.6281895,89.09836138,92.24954823,37,Male,32,117,23.52884259,Rainy,9,https://as2.ftcdn.net/v2/jpg/04/29/02/59/1000_F_429025937_nNFfycLc9tY4SBYj5dyxhPVk284QxNwpra.jpg,https://youtu.be/TU8QYVW0gDU?si=sW95yVIUsvxK51CUV,"The burpee is a full-body exercise that combines strength and cardio, targeting muscles in the arms, chest, legs, and core while boosting endurance. It involves a sequence of movements: starting in a standing position, dropping into a squat, kicking your feet back into a plank, performing a push-up, jumping the feet back to the squat position, and then explosively jumping upward. Burpees are highly effective for burning calories, improving cardiovascular fitness, and building overall strength, making them a staple in high-intensity workouts."
3021,Burpees,128.9230248,57.54632625,53.7472367,52,Female,31,158,30.33068217,Sunny,6,https://as2.ftcdn.net/v2/jpg/04/29/02/59/1000_F_429025937_nNFfycLc9tY4SBYj5dyxhPVk285QxNwpra.jpg,https://youtu.be/TU8QYVW0gDU?si=sW95yVIUsvxK50CUV,"The burpee is a full-body exercise that combines strength and cardio, targeting muscles in the arms, chest, legs, and core while boosting endurance. It involves a sequence of movements: starting in a standing position, dropping into a squat, kicking your feet back into a plank, performing a push-up, jumping the feet back to the squat position, and then explosively jumping upward. Burpees are highly effective for burning calories, improving cardiovascular fitness, and building overall strength, making them a staple in high-intensity workouts."
3034,Burpees,264.8340334,87.6863933,88.17009162,47,Female,30,137,31.96601322,Rainy,1,https://as2.ftcdn.net/v2/jpg/04/29/02/59/1000_F_429025937_nNFfycLc9tY4SBYj5dyxhPVk286QxNwpra.jpg,https://youtu.be/TU8QYVW0gDU?si=sW95yVIUsvxK49CUV,"The burpee is a full-body exercise that combines strength and cardio, targeting muscles in the arms, chest, legs, and core while boosting endurance. It involves a sequence of movements: starting in a standing position, dropping into a squat, kicking your feet back into a plank, performing a push-up, jumping the feet back to the squat position, and then explosively jumping upward. Burpees are highly effective for burning calories, improving cardiovascular fitness, and building overall strength, making them a staple in high-intensity workouts."
3045,Burpees,428.484096,89.86160598,92.32889993,47,Female,21,169,21.60901378,Rainy,6,https://as2.ftcdn.net/v2/jpg/04/29/02/59/1000_F_429025937_nNFfycLc9tY4SBYj5dyxhPVk287QxNwpra.jpg,https://youtu.be/TU8QYVW0gDU?si=sW95yVIUsvxK48CUV,"The burpee is a full-body exercise that combines strength and cardio, targeting muscles in the arms, chest, legs, and core while boosting endurance. It involves a sequence of movements: starting in a standing position, dropping into a squat, kicking your feet back into a plank, performing a push-up, jumping the feet back to the squat position, and then explosively jumping upward. Burpees are highly effective for burning calories, improving cardiovascular fitness, and building overall strength, making them a staple in high-intensity workouts."
3055,Burpees,221.6280355,89.95788821,89.95832512,22,Male,21,146,18.67874993,Cloudy,8,https://as2.ftcdn.net/v2/jpg/04/29/02/59/1000_F_429025937_nNFfycLc9tY4SBYj5dyxhPVk288QxNwpra.jpg,https://youtu.be/TU8QYVW0gDU?si=sW95yVIUsvxK47CUV,"The burpee is a full-body exercise that combines strength and cardio, targeting muscles in the arms, chest, legs, and core while boosting endurance. It involves a sequence of movements: starting in a standing position, dropping into a squat, kicking your feet back into a plank, performing a push-up, jumping the feet back to the squat position, and then explosively jumping upward. Burpees are highly effective for burning calories, improving cardiovascular fitness, and building overall strength, making them a staple in high-intensity workouts."
3076,Burpees,493.1016568,57.44193593,60.75146821,43,Female,59,145,27.53285507,Cloudy,7,https://as2.ftcdn.net/v2/jpg/04/29/02/59/1000_F_429025937_nNFfycLc9tY4SBYj5dyxhPVk289QxNwpra.jpg,https://youtu.be/TU8QYVW0gDU?si=sW95yVIUsvxK46CUV,"The burpee is a full-body exercise that combines strength and cardio, targeting muscles in the arms, chest, legs, and core while boosting endurance. It involves a sequence of movements: starting in a standing position, dropping into a squat, kicking your feet back into a plank, performing a push-up, jumping the feet back to the squat position, and then explosively jumping upward. Burpees are highly effective for burning calories, improving cardiovascular fitness, and building overall strength, making them a staple in high-intensity workouts."
3086,Burpees,416.0320452,65.36007208,65.71412524,54,Female,20,154,33.47377949,Sunny,5,https://as2.ftcdn.net/v2/jpg/04/29/02/59/1000_F_429025937_nNFfycLc9tY4SBYj5dyxhPVk290QxNwpra.jpg,https://youtu.be/TU8QYVW0gDU?si=sW95yVIUsvxK45CUV,"The burpee is a full-body exercise that combines strength and cardio, targeting muscles in the arms, chest, legs, and core while boosting endurance. It involves a sequence of movements: starting in a standing position, dropping into a squat, kicking your feet back into a plank, performing a push-up, jumping the feet back to the squat position, and then explosively jumping upward. Burpees are highly effective for burning calories, improving cardiovascular fitness, and building overall strength, making them a staple in high-intensity workouts."
3091,Burpees,406.5725018,86.1614418,88.07064745,37,Male,58,108,22.30863025,Sunny,1,https://as2.ftcdn.net/v2/jpg/04/29/02/59/1000_F_429025937_nNFfycLc9tY4SBYj5dyxhPVk291QxNwpra.jpg,https://youtu.be/TU8QYVW0gDU?si=sW95yVIUsvxK44CUV,"The burpee is a full-body exercise that combines strength and cardio, targeting muscles in the arms, chest, legs, and core while boosting endurance. It involves a sequence of movements: starting in a standing position, dropping into a squat, kicking your feet back into a plank, performing a push-up, jumping the feet back to the squat position, and then explosively jumping upward. Burpees are highly effective for burning calories, improving cardiovascular fitness, and building overall strength, making them a staple in high-intensity workouts."
3102,Burpees,485.7271123,61.95702244,60.02479412,27,Male,25,165,20.17870434,Sunny,9,https://as2.ftcdn.net/v2/jpg/04/29/02/59/1000_F_429025937_nNFfycLc9tY4SBYj5dyxhPVk292QxNwpra.jpg,https://youtu.be/TU8QYVW0gDU?si=sW95yVIUsvxK43CUV,"The burpee is a full-body exercise that combines strength and cardio, targeting muscles in the arms, chest, legs, and core while boosting endurance. It involves a sequence of movements: starting in a standing position, dropping into a squat, kicking your feet back into a plank, performing a push-up, jumping the feet back to the squat position, and then explosively jumping upward. Burpees are highly effective for burning calories, improving cardiovascular fitness, and building overall strength, making them a staple in high-intensity workouts."
3120,Burpees,205.6417966,57.46553998,58.76729058,31,Male,47,133,19.55389058,Rainy,5,https://as2.ftcdn.net/v2/jpg/04/29/02/59/1000_F_429025937_nNFfycLc9tY4SBYj5dyxhPVk293QxNwpra.jpg,https://youtu.be/TU8QYVW0gDU?si=sW95yVIUsvxK42CUV,"The burpee is a full-body exercise that combines strength and cardio, targeting muscles in the arms, chest, legs, and core while boosting endurance. It involves a sequence of movements: starting in a standing position, dropping into a squat, kicking your feet back into a plank, performing a push-up, jumping the feet back to the squat position, and then explosively jumping upward. Burpees are highly effective for burning calories, improving cardiovascular fitness, and building overall strength, making them a staple in high-intensity workouts."
3132,Burpees,295.7912419,71.28689701,68.49495439,33,Female,49,126,23.0013724,Sunny,1,https://as2.ftcdn.net/v2/jpg/04/29/02/59/1000_F_429025937_nNFfycLc9tY4SBYj5dyxhPVk294QxNwpra.jpg,https://youtu.be/TU8QYVW0gDU?si=sW95yVIUsvxK41CUV,"The burpee is a full-body exercise that combines strength and cardio, targeting muscles in the arms, chest, legs, and core while boosting endurance. It involves a sequence of movements: starting in a standing position, dropping into a squat, kicking your feet back into a plank, performing a push-up, jumping the feet back to the squat position, and then explosively jumping upward. Burpees are highly effective for burning calories, improving cardiovascular fitness, and building overall strength, making them a staple in high-intensity workouts."
3133,Burpees,317.6172897,79.57403534,77.83211543,43,Female,25,129,23.88564406,Sunny,8,https://as2.ftcdn.net/v2/jpg/04/29/02/59/1000_F_429025937_nNFfycLc9tY4SBYj5dyxhPVk295QxNwpra.jpg,https://youtu.be/TU8QYVW0gDU?si=sW95yVIUsvxK40CUV,"The burpee is a full-body exercise that combines strength and cardio, targeting muscles in the arms, chest, legs, and core while boosting endurance. It involves a sequence of movements: starting in a standing position, dropping into a squat, kicking your feet back into a plank, performing a push-up, jumping the feet back to the squat position, and then explosively jumping upward. Burpees are highly effective for burning calories, improving cardiovascular fitness, and building overall strength, making them a staple in high-intensity workouts."
3150,Burpees,113.585438,89.82247479,86.77285886,40,Male,47,126,20.34353468,Cloudy,10,https://as2.ftcdn.net/v2/jpg/04/29/02/59/1000_F_429025937_nNFfycLc9tY4SBYj5dyxhPVk296QxNwpra.jpg,https://youtu.be/TU8QYVW0gDU?si=sW95yVIUsvxK39CUV,"The burpee is a full-body exercise that combines strength and cardio, targeting muscles in the arms, chest, legs, and core while boosting endurance. It involves a sequence of movements: starting in a standing position, dropping into a squat, kicking your feet back into a plank, performing a push-up, jumping the feet back to the squat position, and then explosively jumping upward. Burpees are highly effective for burning calories, improving cardiovascular fitness, and building overall strength, making them a staple in high-intensity workouts."
3160,Burpees,324.3079994,53.79907407,57.46415217,40,Female,33,121,33.15128359,Rainy,7,https://as2.ftcdn.net/v2/jpg/04/29/02/59/1000_F_429025937_nNFfycLc9tY4SBYj5dyxhPVk297QxNwpra.jpg,https://youtu.be/TU8QYVW0gDU?si=sW95yVIUsvxK38CUV,"The burpee is a full-body exercise that combines strength and cardio, targeting muscles in the arms, chest, legs, and core while boosting endurance. It involves a sequence of movements: starting in a standing position, dropping into a squat, kicking your feet back into a plank, performing a push-up, jumping the feet back to the squat position, and then explosively jumping upward. Burpees are highly effective for burning calories, improving cardiovascular fitness, and building overall strength, making them a staple in high-intensity workouts."
3161,Burpees,137.1285553,82.74285198,86.6758373,57,Male,40,134,26.94879959,Cloudy,5,https://as2.ftcdn.net/v2/jpg/04/29/02/59/1000_F_429025937_nNFfycLc9tY4SBYj5dyxhPVk298QxNwpra.jpg,https://youtu.be/TU8QYVW0gDU?si=sW95yVIUsvxK37CUV,"The burpee is a full-body exercise that combines strength and cardio, targeting muscles in the arms, chest, legs, and core while boosting endurance. It involves a sequence of movements: starting in a standing position, dropping into a squat, kicking your feet back into a plank, performing a push-up, jumping the feet back to the squat position, and then explosively jumping upward. Burpees are highly effective for burning calories, improving cardiovascular fitness, and building overall strength, making them a staple in high-intensity workouts."
3167,Burpees,399.3724206,64.59871581,64.1737888,56,Male,44,155,26.2855302,Rainy,5,https://as2.ftcdn.net/v2/jpg/04/29/02/59/1000_F_429025937_nNFfycLc9tY4SBYj5dyxhPVk299QxNwpra.jpg,https://youtu.be/TU8QYVW0gDU?si=sW95yVIUsvxK36CUV,"The burpee is a full-body exercise that combines strength and cardio, targeting muscles in the arms, chest, legs, and core while boosting endurance. It involves a sequence of movements: starting in a standing position, dropping into a squat, kicking your feet back into a plank, performing a push-up, jumping the feet back to the squat position, and then explosively jumping upward. Burpees are highly effective for burning calories, improving cardiovascular fitness, and building overall strength, making them a staple in high-intensity workouts."
3169,Burpees,106.8609422,95.45129239,93.17778628,18,Male,30,110,20.33105241,Cloudy,3,https://as2.ftcdn.net/v2/jpg/04/29/02/59/1000_F_429025937_nNFfycLc9tY4SBYj5dyxhPVk300QxNwpra.jpg,https://youtu.be/TU8QYVW0gDU?si=sW95yVIUsvxK35CUV,"The burpee is a full-body exercise that combines strength and cardio, targeting muscles in the arms, chest, legs, and core while boosting endurance. It involves a sequence of movements: starting in a standing position, dropping into a squat, kicking your feet back into a plank, performing a push-up, jumping the feet back to the squat position, and then explosively jumping upward. Burpees are highly effective for burning calories, improving cardiovascular fitness, and building overall strength, making them a staple in high-intensity workouts."
3171,Burpees,108.4637167,69.81037467,67.70288755,20,Female,38,151,31.36086122,Cloudy,3,https://as2.ftcdn.net/v2/jpg/04/29/02/59/1000_F_429025937_nNFfycLc9tY4SBYj5dyxhPVk301QxNwpra.jpg,https://youtu.be/TU8QYVW0gDU?si=sW95yVIUsvxK34CUV,"The burpee is a full-body exercise that combines strength and cardio, targeting muscles in the arms, chest, legs, and core while boosting endurance. It involves a sequence of movements: starting in a standing position, dropping into a squat, kicking your feet back into a plank, performing a push-up, jumping the feet back to the squat position, and then explosively jumping upward. Burpees are highly effective for burning calories, improving cardiovascular fitness, and building overall strength, making them a staple in high-intensity workouts."
3177,Burpees,310.9658166,98.64970326,97.70598178,59,Male,37,106,24.33666921,Sunny,4,https://as2.ftcdn.net/v2/jpg/04/29/02/59/1000_F_429025937_nNFfycLc9tY4SBYj5dyxhPVk302QxNwpra.jpg,https://youtu.be/TU8QYVW0gDU?si=sW95yVIUsvxK33CUV,"The burpee is a full-body exercise that combines strength and cardio, targeting muscles in the arms, chest, legs, and core while boosting endurance. It involves a sequence of movements: starting in a standing position, dropping into a squat, kicking your feet back into a plank, performing a push-up, jumping the feet back to the squat position, and then explosively jumping upward. Burpees are highly effective for burning calories, improving cardiovascular fitness, and building overall strength, making them a staple in high-intensity workouts."
3187,Burpees,129.9434082,98.48382844,97.95316699,27,Female,25,137,30.07204633,Cloudy,8,https://as2.ftcdn.net/v2/jpg/04/29/02/59/1000_F_429025937_nNFfycLc9tY4SBYj5dyxhPVk303QxNwpra.jpg,https://youtu.be/TU8QYVW0gDU?si=sW95yVIUsvxK32CUV,"The burpee is a full-body exercise that combines strength and cardio, targeting muscles in the arms, chest, legs, and core while boosting endurance. It involves a sequence of movements: starting in a standing position, dropping into a squat, kicking your feet back into a plank, performing a push-up, jumping the feet back to the squat position, and then explosively jumping upward. Burpees are highly effective for burning calories, improving cardiovascular fitness, and building overall strength, making them a staple in high-intensity workouts."
3189,Burpees,264.330072,66.51877595,70.29204271,53,Female,22,126,21.42689494,Cloudy,7,https://as2.ftcdn.net/v2/jpg/04/29/02/59/1000_F_429025937_nNFfycLc9tY4SBYj5dyxhPVk304QxNwpra.jpg,https://youtu.be/TU8QYVW0gDU?si=sW95yVIUsvxK31CUV,"The burpee is a full-body exercise that combines strength and cardio, targeting muscles in the arms, chest, legs, and core while boosting endurance. It involves a sequence of movements: starting in a standing position, dropping into a squat, kicking your feet back into a plank, performing a push-up, jumping the feet back to the squat position, and then explosively jumping upward. Burpees are highly effective for burning calories, improving cardiovascular fitness, and building overall strength, making them a staple in high-intensity workouts."
3195,Burpees,240.2169199,51.90115459,55.67243795,41,Female,47,100,28.84661153,Cloudy,3,https://as2.ftcdn.net/v2/jpg/04/29/02/59/1000_F_429025937_nNFfycLc9tY4SBYj5dyxhPVk305QxNwpra.jpg,https://youtu.be/TU8QYVW0gDU?si=sW95yVIUsvxK30CUV,"The burpee is a full-body exercise that combines strength and cardio, targeting muscles in the arms, chest, legs, and core while boosting endurance. It involves a sequence of movements: starting in a standing position, dropping into a squat, kicking your feet back into a plank, performing a push-up, jumping the feet back to the squat position, and then explosively jumping upward. Burpees are highly effective for burning calories, improving cardiovascular fitness, and building overall strength, making them a staple in high-intensity workouts."
3196,Burpees,422.3141248,59.48475388,58.70671515,37,Female,42,140,33.41135214,Rainy,4,https://as2.ftcdn.net/v2/jpg/04/29/02/59/1000_F_429025937_nNFfycLc9tY4SBYj5dyxhPVk306QxNwpra.jpg,https://youtu.be/TU8QYVW0gDU?si=sW95yVIUsvxK29CUV,"The burpee is a full-body exercise that combines strength and cardio, targeting muscles in the arms, chest, legs, and core while boosting endurance. It involves a sequence of movements: starting in a standing position, dropping into a squat, kicking your feet back into a plank, performing a push-up, jumping the feet back to the squat position, and then explosively jumping upward. Burpees are highly effective for burning calories, improving cardiovascular fitness, and building overall strength, making them a staple in high-intensity workouts."
3202,Burpees,393.7708473,99.57105629,101.9284632,41,Male,27,144,31.67797025,Rainy,5,https://as2.ftcdn.net/v2/jpg/04/29/02/59/1000_F_429025937_nNFfycLc9tY4SBYj5dyxhPVk307QxNwpra.jpg,https://youtu.be/TU8QYVW0gDU?si=sW95yVIUsvxK28CUV,"The burpee is a full-body exercise that combines strength and cardio, targeting muscles in the arms, chest, legs, and core while boosting endurance. It involves a sequence of movements: starting in a standing position, dropping into a squat, kicking your feet back into a plank, performing a push-up, jumping the feet back to the squat position, and then explosively jumping upward. Burpees are highly effective for burning calories, improving cardiovascular fitness, and building overall strength, making them a staple in high-intensity workouts."
3207,Burpees,349.8406933,60.09150103,62.86007961,47,Female,33,154,29.85171733,Rainy,5,https://as2.ftcdn.net/v2/jpg/04/29/02/59/1000_F_429025937_nNFfycLc9tY4SBYj5dyxhPVk308QxNwpra.jpg,https://youtu.be/TU8QYVW0gDU?si=sW95yVIUsvxK27CUV,"The burpee is a full-body exercise that combines strength and cardio, targeting muscles in the arms, chest, legs, and core while boosting endurance. It involves a sequence of movements: starting in a standing position, dropping into a squat, kicking your feet back into a plank, performing a push-up, jumping the feet back to the squat position, and then explosively jumping upward. Burpees are highly effective for burning calories, improving cardiovascular fitness, and building overall strength, making them a staple in high-intensity workouts."
3212,Burpees,459.1008873,93.38423973,90.9199494,32,Male,44,119,29.65502744,Cloudy,10,https://as2.ftcdn.net/v2/jpg/04/29/02/59/1000_F_429025937_nNFfycLc9tY4SBYj5dyxhPVk309QxNwpra.jpg,https://youtu.be/TU8QYVW0gDU?si=sW95yVIUsvxK26CUV,"The burpee is a full-body exercise that combines strength and cardio, targeting muscles in the arms, chest, legs, and core while boosting endurance. It involves a sequence of movements: starting in a standing position, dropping into a squat, kicking your feet back into a plank, performing a push-up, jumping the feet back to the squat position, and then explosively jumping upward. Burpees are highly effective for burning calories, improving cardiovascular fitness, and building overall strength, making them a staple in high-intensity workouts."
